NAME,VALUE,SCENARIO,REGION,REGION2,DAYTYPE,FUEL,EMISSION,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR,PARAM,REGION_x,REGION_y
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DECFOHOB,2044.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DECFOHOB,2045.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DECFOHOB,2046.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DECFOHOB,2047.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DECFOHOB,2048.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,DECFOHOB,2049.0,ResidualCapacity,,
TotCapacityAnn,275.0,,STOCKHOLM,,,,,,,,,,KVV1,2023.0,ResidualCapacity,,
TotCapacityAnn,248.0,,STOCKHOLM,,,,,,,,,,KVV1,2024.0,ResidualCapacity,,
TotCapacityAnn,220.0,,STOCKHOLM,,,,,,,,,,KVV1,2025.0,ResidualCapacity,,
TotCapacityAnn,193.0,,STOCKHOLM,,,,,,,,,,KVV1,2026.0,ResidualCapacity,,
TotCapacityAnn,165.0,,STOCKHOLM,,,,,,,,,,KVV1,2027.0,ResidualCapacity,,
TotCapacityAnn,138.0,,STOCKHOLM,,,,,,,,,,KVV1,2028.0,ResidualCapacity,,
TotCapacityAnn,110.0,,STOCKHOLM,,,,,,,,,,KVV1,2029.0,ResidualCapacity,,
TotCapacityAnn,83.0,,STOCKHOLM,,,,,,,,,,KVV1,2030.0,ResidualCapacity,,
TotCapacityAnn,55.0,,STOCKHOLM,,,,,,,,,,KVV1,2031.0,ResidualCapacity,,
TotCapacityAnn,28.0,,STOCKHOLM,,,,,,,,,,KVV1,2032.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2033.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2034.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2035.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2036.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2037.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2038.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2039.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2040.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2041.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2042.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2043.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2044.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2045.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2046.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2047.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2048.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,KVV1,2049.0,ResidualCapacity,,
TotCapacityAnn,880.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2023.0,ResidualCapacity,,
TotCapacityAnn,880.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2024.0,ResidualCapacity,,
TotCapacityAnn,880.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2025.0,ResidualCapacity,,
TotCapacityAnn,880.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2026.0,ResidualCapacity,,
TotCapacityAnn,880.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2027.0,ResidualCapacity,,
TotCapacityAnn,880.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2028.0,ResidualCapacity,,
TotCapacityAnn,880.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2029.0,ResidualCapacity,,
TotCapacityAnn,873.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2030.0,ResidualCapacity,,
TotCapacityAnn,805.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2031.0,ResidualCapacity,,
TotCapacityAnn,737.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2032.0,ResidualCapacity,,
TotCapacityAnn,669.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2033.0,ResidualCapacity,,
TotCapacityAnn,601.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2034.0,ResidualCapacity,,
TotCapacityAnn,533.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2035.0,ResidualCapacity,,
TotCapacityAnn,465.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2036.0,ResidualCapacity,,
TotCapacityAnn,397.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2037.0,ResidualCapacity,,
TotCapacityAnn,309.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2038.0,ResidualCapacity,,
TotCapacityAnn,221.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2039.0,ResidualCapacity,,
TotCapacityAnn,140.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2040.0,ResidualCapacity,,
TotCapacityAnn,120.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2041.0,ResidualCapacity,,
TotCapacityAnn,100.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2042.0,ResidualCapacity,,
TotCapacityAnn,80.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2043.0,ResidualCapacity,,
TotCapacityAnn,60.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2044.0,ResidualCapacity,,
TotCapacityAnn,40.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2045.0,ResidualCapacity,,
TotCapacityAnn,20.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2046.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2047.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2048.0,ResidualCapacity,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,CSBOHOB,2049.0,ResidualCapacity,,
TotCapacityAnn,15440.02560000752,,STOCKHOLM,,,,,,,,,,MINWASTE,2023.0,,,
TotCapacityAnn,16338.801600007793,,STOCKHOLM,,,,,,,,,,MINWASTE,2024.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2025.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2026.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2027.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2028.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2029.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2030.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2031.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2032.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2033.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2034.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2035.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2036.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2037.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2038.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2039.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2040.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2041.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2042.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2043.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2044.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2045.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2046.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2047.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2048.0,,,
TotCapacityAnn,17237.577600008066,,STOCKHOLM,,,,,,,,,,MINWASTE,2049.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2023.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2024.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2025.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2026.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2027.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2028.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2029.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2030.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2031.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2032.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2033.0,,,
TotCapacityAnn,268.17556425949135,,STOCKHOLM,,,,,,,,,,ELGRID,2034.0,,,
TotCapacityAnn,309.94962835203836,,STOCKHOLM,,,,,,,,,,ELGRID,2035.0,,,
TotCapacityAnn,333.9418089041682,,STOCKHOLM,,,,,,,,,,ELGRID,2036.0,,,
TotCapacityAnn,349.59536258413937,,STOCKHOLM,,,,,,,,,,ELGRID,2037.0,,,
TotCapacityAnn,360.8539593239021,,STOCKHOLM,,,,,,,,,,ELGRID,2038.0,,,
TotCapacityAnn,372.83345358590714,,STOCKHOLM,,,,,,,,,,ELGRID,2039.0,,,
TotCapacityAnn,387.0611944874452,,STOCKHOLM,,,,,,,,,,ELGRID,2040.0,,,
TotCapacityAnn,402.1338725914148,,STOCKHOLM,,,,,,,,,,ELGRID,2041.0,,,
TotCapacityAnn,414.9967521317035,,STOCKHOLM,,,,,,,,,,ELGRID,2042.0,,,
TotCapacityAnn,414.9967521317035,,STOCKHOLM,,,,,,,,,,ELGRID,2043.0,,,
TotCapacityAnn,417.8145283129634,,STOCKHOLM,,,,,,,,,,ELGRID,2044.0,,,
TotCapacityAnn,420.9280067176502,,STOCKHOLM,,,,,,,,,,ELGRID,2045.0,,,
TotCapacityAnn,420.9280067176502,,STOCKHOLM,,,,,,,,,,ELGRID,2046.0,,,
TotCapacityAnn,420.9280067176502,,STOCKHOLM,,,,,,,,,,ELGRID,2047.0,,,
TotCapacityAnn,420.9280067176502,,STOCKHOLM,,,,,,,,,,ELGRID,2048.0,,,
TotCapacityAnn,420.9280067176502,,STOCKHOLM,,,,,,,,,,ELGRID,2049.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2023.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2024.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2025.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2026.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2027.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2028.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2029.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2030.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2031.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2032.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2033.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2034.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2035.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2036.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2037.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2038.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2039.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2040.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2041.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2042.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2043.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2044.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2045.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2046.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2047.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2048.0,,,
TotCapacityAnn,21224.35872002194,,STOCKHOLM,,,,,,,,,,MINWOODCHIPS,2049.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2023.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2024.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2025.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2026.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2027.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2028.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2029.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2030.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2031.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2032.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2033.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2034.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2035.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2036.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2037.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2038.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2039.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2040.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2041.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2042.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2043.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2044.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2045.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2046.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2047.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2048.0,,,
TotCapacityAnn,7111.89692844095,,STOCKHOLM,,,,,,,,,,MINSOLIDBIOP,2049.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2023.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2024.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2025.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2026.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2027.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2028.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2029.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2030.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2031.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2032.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2033.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2034.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2035.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2036.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2037.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2038.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2039.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2040.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2041.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2042.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2043.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2044.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2045.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2046.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2047.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2048.0,,,
TotCapacityAnn,13088.285274240545,,STOCKHOLM,,,,,,,,,,MINBIOOIL,2049.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2023.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2024.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2025.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2026.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2027.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2028.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2029.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2030.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2031.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2032.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2033.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2034.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2035.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2036.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2037.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2038.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2039.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2040.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2041.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2042.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2043.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2044.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2045.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2046.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2047.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2048.0,,,
TotCapacityAnn,0.0,,STOCKHOLM,,,,,,,,,,MINFINBIOOIL,2049.0,,,
TotCapacityAnn,1785.0002673235167,,STOCKHOLM,,,,,,,,,,DHN,2023.0,,,
TotCapacityAnn,1793.925268656856,,STOCKHOLM,,,,,,,,,,DHN,2024.0,,,
TotCapacityAnn,1802.8948950038937,,STOCKHOLM,,,,,,,,,,DHN,2025.0,,,
TotCapacityAnn,1811.9093694769592,,STOCKHOLM,,,,,,,,,,DHN,2026.0,,,
TotCapacityAnn,1820.968916318974,,STOCKHOLM,,,,,,,,,,DHN,2027.0,,,
TotCapacityAnn,1830.0737609080209,,STOCKHOLM,,,,,,,,,,DHN,2028.0,,,
TotCapacityAnn,1839.224129709853,,STOCKHOLM,,,,,,,,,,DHN,2029.0,,,
TotCapacityAnn,1848.420250354608,,STOCKHOLM,,,,,,,,,,DHN,2030.0,,,
TotCapacityAnn,1857.6623516066686,,STOCKHOLM,,,,,,,,,,DHN,2031.0,,,
TotCapacityAnn,1866.9506633719716,,STOCKHOLM,,,,,,,,,,DHN,2032.0,,,
TotCapacityAnn,1876.2854166861327,,STOCKHOLM,,,,,,,,,,DHN,2033.0,,,
TotCapacityAnn,1885.6668437710703,,STOCKHOLM,,,,,,,,,,DHN,2034.0,,,
TotCapacityAnn,1895.0951779829486,,STOCKHOLM,,,,,,,,,,DHN,2035.0,,,
TotCapacityAnn,1904.5706538742786,,STOCKHOLM,,,,,,,,,,DHN,2036.0,,,
TotCapacityAnn,1914.0935071446042,,STOCKHOLM,,,,,,,,,,DHN,2037.0,,,
TotCapacityAnn,1923.6639746861629,,STOCKHOLM,,,,,,,,,,DHN,2038.0,,,
TotCapacityAnn,1933.2822945537494,,STOCKHOLM,,,,,,,,,,DHN,2039.0,,,
TotCapacityAnn,1942.9487060286413,,STOCKHOLM,,,,,,,,,,DHN,2040.0,,,
TotCapacityAnn,1952.6634495574147,,STOCKHOLM,,,,,,,,,,DHN,2041.0,,,
TotCapacityAnn,1962.4267668049092,,STOCKHOLM,,,,,,,,,,DHN,2042.0,,,
TotCapacityAnn,1972.2389006423584,,STOCKHOLM,,,,,,,,,,DHN,2043.0,,,
TotCapacityAnn,1982.1000951409949,,STOCKHOLM,,,,,,,,,,DHN,2044.0,,,
TotCapacityAnn,1992.0105956213667,,STOCKHOLM,,,,,,,,,,DHN,2045.0,,,
TotCapacityAnn,2001.9706485948889,,STOCKHOLM,,,,,,,,,,DHN,2046.0,,,
TotCapacityAnn,2011.9805018359914,,STOCKHOLM,,,,,,,,,,DHN,2047.0,,,
TotCapacityAnn,2022.0404043483265,,STOCKHOLM,,,,,,,,,,DHN,2048.0,,,
TotCapacityAnn,2032.1506063739039,,STOCKHOLM,,,,,,,,,,DHN,2049.0,,,
TotCapacityAnn,408.45626840939383,,STOCKHOLM,,,,,,,,,,CSDEMAND,2023.0,,,
TotCapacityAnn,410.4985497518609,,STOCKHOLM,,,,,,,,,,CSDEMAND,2024.0,,,
TotCapacityAnn,412.55104250072065,,STOCKHOLM,,,,,,,,,,CSDEMAND,2025.0,,,
TotCapacityAnn,414.6137977135074,,STOCKHOLM,,,,,,,,,,CSDEMAND,2026.0,,,
TotCapacityAnn,416.6868667016366,,STOCKHOLM,,,,,,,,,,CSDEMAND,2027.0,,,
TotCapacityAnn,418.7703010349712,,STOCKHOLM,,,,,,,,,,CSDEMAND,2028.0,,,
TotCapacityAnn,420.8641525399954,,STOCKHOLM,,,,,,,,,,CSDEMAND,2029.0,,,
TotCapacityAnn,422.96847330346714,,STOCKHOLM,,,,,,,,,,CSDEMAND,2030.0,,,
TotCapacityAnn,425.08331566967854,,STOCKHOLM,,,,,,,,,,CSDEMAND,2031.0,,,
