NAME,VALUE,SCENARIO,REGION,REGION2,DAYTYPE,FUEL,EMISSION,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR,PARAM,REGION_x,REGION_y
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,BristaB2,2047,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,BristaB2,2048,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,BristaB2,2049,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2023,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2024,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2025,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2026,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2027,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2028,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2029,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2030,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2031,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2032,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2033,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2034,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2035,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2036,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2037,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2038,,,
NewCapacity,84.82873280449445,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2039,,,
NewCapacity,74.5572588142709,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2040,,,
NewCapacity,32.73950931782382,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2041,,,
NewCapacity,12.859735393174056,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2042,,,
NewCapacity,22.68677142521139,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2043,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2044,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2045,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2046,,,
NewCapacity,16.767282909352385,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2047,,,
NewCapacity,2.775869109674081,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2048,,,
NewCapacity,2.9901605510187763,0.0,STOCKHOLM,,,,,,,,,,CSBOHOB,2049,,,
NewCapacity,645.7239999974687,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2023,,,
NewCapacity,3.228619999987373,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2024,,,
NewCapacity,3.2447630999873227,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2025,,,
NewCapacity,3.2609869166538847,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2026,,,
NewCapacity,3.2772918499871895,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2027,,,
NewCapacity,3.2936783083203647,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2028,,,
NewCapacity,3.3101466999869995,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2029,,,
NewCapacity,3.3266974360980797,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2030,,,
NewCapacity,3.3433309194313625,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2031,,,
NewCapacity,3.3600475777646355,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2032,,,
NewCapacity,3.3768478138755413,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2033,,,
NewCapacity,3.393732052764586,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2034,,,
NewCapacity,3.410700713875522,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2035,,,
NewCapacity,3.427754216653139,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2036,,,
NewCapacity,3.444892988875456,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2037,,,
NewCapacity,3.4621174527641974,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2038,,,
NewCapacity,3.479428038875125,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2039,,,
NewCapacity,3.4968251805419723,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2040,,,
NewCapacity,3.51430930554172,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2041,,,
NewCapacity,3.5318808527639325,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2042,,,
NewCapacity,3.549540258319511,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2043,,,
NewCapacity,3.567287958319355,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2044,,,
NewCapacity,3.585124397208054,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2045,,,
NewCapacity,3.6030500222081705,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2046,,,
NewCapacity,3.6210652694302587,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2047,,,
NewCapacity,3.6391705972078516,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2048,,,
NewCapacity,3.6573664499857697,0.0,STOCKHOLM,,,,,,,,,,CSDEMAND,2049,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2023,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2024,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2025,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2026,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2027,,,
NewCapacity,50.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2028,,,
NewCapacity,75.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2029,,,
NewCapacity,75.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2030,,,
NewCapacity,75.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2031,,,
NewCapacity,100.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2032,,,
NewCapacity,100.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2033,,,
NewCapacity,55.04865548036493,0.0,STOCKHOLM,,,,,,,,,,DCACC,2034,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2035,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2036,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2037,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2038,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2039,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2040,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2041,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2042,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2043,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2044,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2045,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2046,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2047,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2048,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DCACC,2049,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2023,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2024,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2025,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2026,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2027,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2028,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2029,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2030,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2031,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2032,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2033,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2034,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2035,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2036,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2037,,,
NewCapacity,123.59806426506023,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2038,,,
NewCapacity,3.776564368295162,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2039,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2040,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2041,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2042,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2043,,,
NewCapacity,22.393698304834015,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2044,,,
NewCapacity,9.445418426549047,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2045,,,
NewCapacity,27.850535150073128,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2046,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2047,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2048,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DECFOHOB,2049,,,
NewCapacity,1063.169551708612,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2023,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2024,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2025,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2026,,,
NewCapacity,13.48794775828054,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2027,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2028,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2029,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2030,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2031,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2032,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2033,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2034,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2035,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2036,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2037,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2038,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2039,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2040,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2041,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2042,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2043,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2044,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2045,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2046,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2047,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2048,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNCS,2049,,,
NewCapacity,1594.35744828097,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2023,,,
NewCapacity,13.287634999947999,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2024,,,
NewCapacity,13.354073174947773,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2025,,,
NewCapacity,13.420843541614314,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2026,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2027,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2028,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2029,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2030,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2031,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2032,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2033,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2034,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2035,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2036,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2037,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2038,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2039,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2040,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2041,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2042,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2043,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2044,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2045,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2046,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2047,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2048,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,DHNNV,2049,,,
NewCapacity,2657.5269999895822,0.0,STOCKHOLM,,,,,,,,,,DHN,2023,,,
NewCapacity,13.287634999948068,0.0,STOCKHOLM,,,,,,,,,,DHN,2024,,,
NewCapacity,13.354073174947537,0.0,STOCKHOLM,,,,,,,,,,DHN,2025,,,
NewCapacity,13.420843541614643,0.0,STOCKHOLM,,,,,,,,,,DHN,2026,,,
NewCapacity,13.48794775828031,0.0,STOCKHOLM,,,,,,,,,,DHN,2027,,,
NewCapacity,13.555387497168446,0.0,STOCKHOLM,,,,,,,,,,DHN,2028,,,
NewCapacity,13.623164433280357,0.0,STOCKHOLM,,,,,,,,,,DHN,2029,,,
NewCapacity,13.691280258279415,0.0,STOCKHOLM,,,,,,,,,,DHN,2030,,,
NewCapacity,13.75973665827974,0.0,STOCKHOLM,,,,,,,,,,DHN,2031,,,
NewCapacity,13.82853534161278,0.0,STOCKHOLM,,,,,,,,,,DHN,2032,,,
NewCapacity,13.897678019389682,0.0,STOCKHOLM,,,,,,,,,,DHN,2033,,,
NewCapacity,13.967166408278237,0.0,STOCKHOLM,,,,,,,,,,DHN,2034,,,
NewCapacity,14.037002238834138,0.0,STOCKHOLM,,,,,,,,,,DHN,2035,,,
NewCapacity,14.107187252722206,0.0,STOCKHOLM,,,,,,,,,,DHN,2036,,,
NewCapacity,14.177723188833554,0.0,STOCKHOLM,,,,,,,,,,DHN,2037,,,
NewCapacity,14.24861180272183,0.0,STOCKHOLM,,,,,,,,,,DHN,2038,,,
NewCapacity,14.319854861054882,0.0,STOCKHOLM,,,,,,,,,,DHN,2039,,,
NewCapacity,14.39145413883275,0.0,STOCKHOLM,,,,,,,,,,DHN,2040,,,
NewCapacity,14.46341140549883,0.0,STOCKHOLM,,,,,,,,,,DHN,2041,,,
NewCapacity,14.5357284666096,0.0,STOCKHOLM,,,,,,,,,,DHN,2042,,,
NewCapacity,14.608407108276067,0.0,STOCKHOLM,,,,,,,,,,DHN,2043,,,
NewCapacity,14.681449141609042,0.0,STOCKHOLM,,,,,,,,,,DHN,2044,,,
NewCapacity,14.754856386053365,0.0,STOCKHOLM,,,,,,,,,,DHN,2045,,,
NewCapacity,14.828630674941785,0.0,STOCKHOLM,,,,,,,,,,DHN,2046,,,
NewCapacity,14.902773822163892,0.0,STOCKHOLM,,,,,,,,,,DHN,2047,,,
NewCapacity,14.977287691607948,0.0,STOCKHOLM,,,,,,,,,,DHN,2048,,,
NewCapacity,15.052174133274312,0.0,STOCKHOLM,,,,,,,,,,DHN,2049,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2023,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2024,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2025,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2026,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2027,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2028,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2029,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2030,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2031,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2032,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2033,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2034,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2035,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2036,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2037,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2038,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2039,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2040,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2041,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2042,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2043,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2044,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2045,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2046,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2047,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2048,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRIDDUM,2049,,,
NewCapacity,438.03100306208114,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2023,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2024,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2025,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2026,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2027,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2028,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2029,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2030,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2031,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2032,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2033,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2034,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2035,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2036,,,
NewCapacity,63.03970837529261,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2037,,,
NewCapacity,45.90260862381659,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2038,,,
NewCapacity,16.969276152567087,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2039,,,
NewCapacity,0.0,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2040,,,
NewCapacity,1.6980974124806818,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2041,,,
NewCapacity,14.158478060428603,0.0,STOCKHOLM,,,,,,,,,,ELGRID,2042,,,
